request_id,request_type,priority,created_hour,created_day_of_week,created_at,completed_at,total_duration_hours,sla_hours,stage_created_duration,stage_assigned_duration,stage_verified_duration,stage_approved_duration,stage_processed_duration,handler_workload,final_stage,is_completed,is_delayed
REQ-SYN-0845,certificate,2,8,4,2025-11-14 08:55:00,,66.7,72,2.5,14.08,1.71,14.13,34.279687504800116,7,processed,0,0
REQ-SYN-0846,transcript,2,16,5,2025-11-22 16:39:00,2025-11-23 13:12:36,20.56,120,1.16,4.49,4.3,8.12,2.49,3,completed,1,0
REQ-SYN-0847,library,1,10,3,2025-09-18 10:27:00,2025-09-20 20:23:24,57.94,48,3.68,7.35,10.15,14.9,21.86,9,completed,1,1
REQ-SYN-0848,hostel,2,15,0,2025-09-08 15:04:00,2025-09-10 04:06:24,37.04,48,2.81,4.79,9.74,10.12,9.58,9,completed,1,0
REQ-SYN-0849,certificate,2,15,6,2025-08-24 15:05:00,2025-08-26 01:41:00,34.6,72,2.69,4.04,0.85,15.46,11.56,3,completed,1,0
REQ-SYN-0850,certificate,3,12,4,2025-08-22 12:38:00,2025-08-24 12:36:48,47.98,72,0.61,4.67,6.78,7.66,28.26,2,completed,1,0
REQ-SYN-0851,certificate,2,11,3,2025-08-28 11:20:00,2025-08-30 00:32:00,44.21,72,1.78,7.86,5.89,9.66,19.02093154699318,9,completed,1,0
REQ-SYN-0852,library,2,20,3,2026-01-01 20:15:00,2026-01-03 01:19:12,29.07,48,2.07,6.05,6.36,6.02,8.57,3,completed,1,0
REQ-SYN-0853,it_support,1,13,0,2025-10-20 13:43:00,2025-10-23 22:36:24,80.89,24,3.7,9.13,14.58,13.59,39.89,5,completed,1,1
REQ-SYN-0854,certificate,2,15,0,2025-08-25 15:13:00,2025-08-28 06:17:48,79.14,72,0.93,5.56,9.85,13.37,49.433348039162034,4,completed,1,1
REQ-SYN-0855,library,2,15,1,2026-01-20 15:44:00,2026-01-23 13:32:00,69.8,48,1.36,11.76,13.43,19.15,24.1,4,completed,1,1
REQ-SYN-0856,certificate,3,11,3,2025-11-20 11:51:00,2025-11-22 20:37:48,67.99,72,1.86,6.67,16.49,10.87,32.095320386924776,10,completed,1,0
REQ-SYN-0857,certificate,2,21,0,2025-12-15 21:40:00,2025-12-18 11:29:48,79.15,72,1.83,7.57,13.26,10.87,45.616502352245234,7,completed,1,1
REQ-SYN-0858,hostel,3,21,0,2025-12-01 21:14:00,2025-12-03 07:29:36,34.26,48,0.64,1.41,7.79,9.04,15.38,1,completed,1,0
REQ-SYN-0859,transcript,1,15,0,2025-10-13 15:36:00,2025-10-15 17:31:48,55.25,120,1.75,5.43,8.15,18.41,21.506603277354763,8,completed,1,0
REQ-SYN-0860,certificate,3,5,2,2025-09-03 05:03:00,2025-09-04 12:25:12,31.37,72,1.66,3.92,6.0,6.51,13.28,5,completed,1,0
REQ-SYN-0861,transcript,1,11,1,2025-08-19 11:44:00,2025-08-21 22:49:24,64.21,120,3.36,2.89,4.22,18.15,35.59372012762333,6,completed,1,0
REQ-SYN-0862,certificate,2,13,2,2026-01-21 13:29:00,2026-01-24 14:40:24,73.19,72,2.75,9.15,4.83,14.07,42.39,5,completed,1,1
REQ-SYN-0863,transcript,2,16,2,2025-12-24 16:13:00,2025-12-25 13:21:24,21.14,120,1.82,3.55,1.23,6.89,7.65,2,completed,1,0
REQ-SYN-0864,certificate,1,13,0,2025-09-29 13:38:00,2025-10-01 02:29:36,36.86,72,2.45,3.89,9.86,1.81,18.85,4,completed,1,0
REQ-SYN-0865,transcript,2,9,2,2025-11-19 09:42:00,2025-11-21 17:55:12,56.22,120,4.47,6.41,7.64,11.88,25.82,3,completed,1,0
REQ-SYN-0866,exam,1,6,1,2026-01-27 06:29:00,2026-01-28 14:06:48,31.63,96,1.79,6.5,6.19,1.02,16.13,5,completed,1,0
REQ-SYN-0867,transcript,2,16,3,2025-08-28 16:42:00,2025-08-31 12:26:24,85.44,120,2.69,8.01,14.26,18.71,41.77368455409258,6,completed,1,0
REQ-SYN-0868,library,2,10,0,2026-02-02 10:53:00,2026-02-03 15:19:24,28.44,48,3.29,3.8,4.22,4.4,12.73,7,completed,1,0
REQ-SYN-0869,certificate,2,9,2,2025-10-29 09:19:00,2025-10-31 02:43:36,41.41,72,2.66,2.09,7.49,15.7,13.47,4,completed,1,0
REQ-SYN-0870,exam,3,11,4,2025-12-26 11:49:00,2025-12-29 15:41:12,92.71,96,2.0,10.51,7.64,19.31,53.25465533883569,9,completed,1,0
REQ-SYN-0871,transcript,2,9,0,2025-10-20 09:35:00,2025-10-21 18:12:12,32.62,120,2.05,2.73,4.98,9.0,13.86,5,completed,1,0
REQ-SYN-0872,it_support,1,8,2,2025-10-22 08:16:00,2025-10-24 19:37:36,59.36,24,3.42,6.72,12.22,11.49,25.51,10,completed,1,1
REQ-SYN-0873,it_support,3,6,0,2025-12-15 06:30:00,2025-12-16 21:19:12,28.44,24,1.36,3.09,7.93,5.17,21.27,2,completed,1,1
REQ-SYN-0874,exam,1,8,0,2025-09-22 08:55:00,2025-09-25 06:57:24,77.58,96,1.6,10.06,16.57,17.82,31.52900746873476,9,completed,1,0
REQ-SYN-0875,hostel,1,18,4,2025-10-03 18:29:00,,33.77,48,2.1,2.29,6.92,6.25,16.21,3,processed,0,0
REQ-SYN-0876,library,3,1,4,2025-11-28 01:13:00,2025-11-30 00:37:00,54.96,48,1.83,6.21,4.51,14.57,27.843104959141087,10,completed,1,1
REQ-SYN-0877,hostel,1,23,3,2025-08-28 23:29:00,2025-08-29 19:05:36,19.61,48,2.63,6.07,0.87,7.01,3.03,1,completed,1,0
REQ-SYN-0878,library,1,14,5,2025-12-20 14:41:00,2025-12-23 05:33:48,62.88,48,4.05,8.53,14.23,3.96,32.11,2,completed,1,1
REQ-SYN-0879,certificate,1,11,2,2025-12-24 11:34:00,2025-12-25 18:37:00,31.05,72,3.67,3.74,2.47,4.17,17.0,7,completed,1,0
REQ-SYN-0880,it_support,2,15,4,2025-12-12 15:12:00,2025-12-13 20:18:00,23.92,24,0.57,6.96,7.5,10.18,3.89,9,completed,1,0
REQ-SYN-0881,exam,3,12,0,2025-12-08 12:38:00,2025-12-09 15:29:36,26.86,96,1.62,0.1,2.17,11.2,11.77,1,completed,1,0
REQ-SYN-0882,hostel,2,8,1,2026-02-03 08:56:00,2026-02-05 02:17:36,41.36,48,1.17,5.02,5.11,15.15,14.91,4,completed,1,0
REQ-SYN-0883,hostel,1,16,6,2025-08-31 16:07:00,2025-09-02 02:48:24,34.69,48,1.87,1.92,8.25,11.07,11.58,1,completed,1,0
REQ-SYN-0884,transcript,3,13,5,2025-11-29 13:07:00,2025-12-02 05:07:36,82.52,120,3.4,9.58,2.85,12.1,54.5888984958171,5,completed,1,0
REQ-SYN-0885,transcript,1,8,4,2025-11-28 08:43:00,2025-11-29 15:39:24,30.94,120,0.67,4.72,7.1,8.89,9.56,3,completed,1,0
REQ-SYN-0886,transcript,1,22,1,2025-11-04 22:48:00,2025-11-07 20:55:48,84.23,120,2.37,8.84,10.48,18.1,44.44326555953809,5,completed,1,0
REQ-SYN-0887,exam,1,22,4,2025-08-29 22:00:00,2025-09-01 02:57:00,59.24,96,4.24,7.84,11.98,13.83,21.346656495564773,8,completed,1,0
REQ-SYN-0888,transcript,3,8,6,2026-01-25 08:32:00,2026-01-26 09:00:12,24.47,120,2.27,2.31,2.07,8.16,9.66,1,completed,1,0
REQ-SYN-0889,hostel,3,11,1,2025-10-07 11:36:00,2025-10-08 20:16:48,32.68,48,0.83,3.38,7.67,4.44,16.36,8,completed,1,0
REQ-SYN-0890,certificate,3,18,1,2025-10-21 18:34:00,2025-10-23 11:07:36,40.56,72,0.84,1.32,6.13,6.27,26.0,2,completed,1,0
REQ-SYN-0891,certificate,2,8,3,2026-01-01 08:08:00,2026-01-03 11:56:00,67.26,72,1.84,4.16,6.71,4.86,49.68616941995182,4,completed,1,0
REQ-SYN-0892,it_support,1,13,5,2025-09-20 13:44:00,2025-09-22 19:54:48,54.18,24,0.35,6.32,12.15,19.05,16.31,4,completed,1,1
REQ-SYN-0893,transcript,1,9,1,2025-09-23 09:09:00,2025-09-24 14:55:48,29.78,120,3.75,4.05,4.59,7.17,10.22,2,completed,1,0
REQ-SYN-0894,transcript,2,22,6,2026-01-11 22:21:00,2026-01-13 01:38:24,27.29,120,2.14,2.81,1.67,6.29,14.38,2,completed,1,0
REQ-SYN-0895,hostel,1,10,0,2025-12-22 10:43:00,2025-12-23 18:34:36,31.86,48,1.73,6.24,9.98,9.56,4.35,6,completed,1,0
REQ-SYN-0896,certificate,1,15,2,2025-11-12 15:28:00,2025-11-14 03:41:12,36.22,72,3.37,4.64,3.08,10.25,14.88,7,completed,1,0
REQ-SYN-0897,library,1,13,2,2025-11-12 13:49:00,2025-11-14 18:40:00,52.85,48,0.46,6.38,14.69,9.81,21.51,5,completed,1,1
REQ-SYN-0898,hostel,1,20,0,2025-12-01 20:27:00,2025-12-03 04:19:48,31.88,48,0.97,7.03,4.16,9.31,10.41,2,completed,1,0
REQ-SYN-0899,library,3,17,3,2025-10-02 17:12:00,2025-10-03 19:36:36,26.41,48,1.9,1.71,4.56,9.73,8.51,1,completed,1,0
REQ-SYN-0900,hostel,1,16,0,2026-01-05 16:04:00,2026-01-07 02:48:24,34.74,48,3.93,1.97,8.5,12.22,8.12,1,completed,1,0
REQ-SYN-0901,certificate,3,23,0,2025-10-20 23:55:00,2025-10-23 01:34:00,66.68,72,2.02,6.52,15.76,13.16,29.222896920949132,9,completed,1,0
REQ-SYN-0902,library,2,11,2,2025-11-05 11:24:00,2025-11-07 19:33:00,56.15,48,2.58,8.44,20.68,11.19,13.26,5,completed,1,1
REQ-SYN-0903,transcript,2,14,2,2026-01-28 14:58:00,2026-01-31 22:37:00,94.03,120,1.5,5.0,8.6,16.28,62.648607077491114,7,completed,1,0
REQ-SYN-0904,certificate,1,15,0,2026-01-26 15:28:00,2026-01-28 06:28:00,39.0,72,2.67,4.71,4.88,4.75,21.99,9,completed,1,0
REQ-SYN-0905,hostel,1,14,0,2025-09-01 14:55:00,2025-09-02 21:34:36,30.66,48,2.07,3.78,4.54,8.44,11.83,4,completed,1,0
REQ-SYN-0906,library,1,21,4,2026-01-16 21:10:00,2026-01-19 13:59:48,64.83,48,1.18,6.21,11.91,20.05,25.48,6,completed,1,1
REQ-SYN-0907,certificate,2,8,1,2025-12-23 08:19:00,2025-12-25 22:46:36,78.29,72,2.23,14.05,16.04,19.95,26.015285545881845,8,completed,1,1
REQ-SYN-0908,certificate,3,11,6,2025-12-14 11:51:00,2025-12-16 02:45:00,38.9,72,1.68,6.29,3.13,13.24,14.56,6,completed,1,0
REQ-SYN-0909,hostel,3,6,1,2025-10-28 06:49:00,2025-10-28 21:05:12,14.27,48,1.36,4.29,1.49,7.03,0.1,4,completed,1,0
REQ-SYN-0910,transcript,2,11,4,2025-08-22 11:26:00,2025-08-25 23:09:12,97.39,120,3.19,8.95,13.13,21.6,50.516108819458864,8,completed,1,0
REQ-SYN-0911,hostel,1,10,0,2026-01-26 10:27:00,2026-01-28 01:17:24,38.84,48,3.45,8.14,3.57,1.45,22.23,10,completed,1,0
REQ-SYN-0912,hostel,1,17,6,2025-10-26 17:49:00,2025-10-29 04:07:36,58.31,48,2.02,3.4,6.75,22.2,23.94,6,completed,1,1
REQ-SYN-0913,hostel,2,15,0,2026-01-26 15:25:00,2026-01-27 18:53:48,27.48,48,0.1,2.44,1.49,7.16,16.29,6,completed,1,0
REQ-SYN-0914,it_support,1,20,4,2025-10-03 20:18:00,2025-10-04 18:07:48,21.83,24,2.28,4.92,7.04,7.49,0.1,5,completed,1,0
REQ-SYN-0915,transcript,2,8,4,2025-10-03 08:58:00,2025-10-04 16:59:48,32.03,120,1.79,5.77,6.64,6.14,11.69,1,completed,1,0
REQ-SYN-0916,certificate,3,10,0,2025-09-29 10:11:00,2025-10-02 05:50:00,84.95,72,1.57,8.07,18.34,12.43,44.53767920497701,3,completed,1,1
REQ-SYN-0917,certificate,1,10,5,2025-10-11 10:18:00,2025-10-12 17:27:00,31.15,72,3.77,1.23,7.89,13.94,4.32,4,completed,1,0
REQ-SYN-0918,hostel,2,8,1,2025-12-09 08:20:00,2025-12-10 09:05:00,24.75,48,3.06,3.38,1.16,1.01,16.14,1,completed,1,0
REQ-SYN-0919,certificate,1,15,2,2025-12-24 15:39:00,2025-12-25 20:52:48,29.23,72,1.54,1.46,5.43,12.53,8.27,4,completed,1,0
REQ-SYN-0920,hostel,2,8,0,2025-12-22 08:07:00,2025-12-23 14:37:00,30.5,48,3.29,2.3,8.91,8.7,7.3,3,completed,1,0
REQ-SYN-0921,transcript,2,10,0,2026-01-05 10:54:00,2026-01-08 07:22:12,77.18,120,0.76,6.23,10.02,18.18,41.992558515065,8,completed,1,0
REQ-SYN-0922,transcript,2,11,0,2026-02-02 11:34:00,2026-02-04 17:01:00,72.34,120,1.95,12.21,6.38,10.36,41.43684634695049,5,completed,1,0
REQ-SYN-0923,hostel,1,20,0,2025-09-22 20:35:00,2025-09-26 13:57:12,89.37,48,3.21,9.59,10.36,25.89,40.32,9,completed,1,1
REQ-SYN-0924,certificate,2,8,4,2026-01-09 08:24:00,2026-01-11 04:27:36,44.06,72,2.83,5.04,3.37,12.9,19.92,1,completed,1,0
REQ-SYN-0925,certificate,2,11,3,2025-11-20 11:26:00,2025-11-22 01:15:12,37.82,72,1.85,1.76,6.36,12.6,15.25,7,completed,1,0
REQ-SYN-0926,transcript,2,8,1,2025-11-25 08:59:00,2025-11-27 21:24:12,77.03,120,0.4,6.9,17.98,10.4,41.35235971119836,7,completed,1,0
REQ-SYN-0927,library,3,21,4,2025-11-07 21:50:00,2025-11-10 06:46:24,56.94,48,3.53,7.18,6.02,20.53,19.68,7,completed,1,1
REQ-SYN-0928,certificate,1,8,4,2025-08-22 08:55:00,2025-08-24 14:50:48,66.05,72,1.71,9.22,8.83,9.57,36.71808774220029,7,completed,1,0
REQ-SYN-0929,hostel,2,6,0,2025-08-18 06:05:00,2025-08-21 01:09:48,67.08,48,0.61,9.43,10.89,16.86,29.29,5,completed,1,1
REQ-SYN-0930,certificate,2,15,2,2025-12-31 15:57:00,2026-01-01 21:09:00,29.2,72,0.19,2.81,3.2,10.96,12.04,7,completed,1,0
REQ-SYN-0931,certificate,1,12,2,2025-11-12 12:26:00,2025-11-15 00:57:48,79.43,72,2.85,7.31,8.39,10.71,50.1657856602027,8,completed,1,1
REQ-SYN-0932,hostel,2,12,4,2025-11-28 12:36:00,2025-12-01 09:24:00,68.8,48,1.32,11.99,5.21,26.6,23.68,5,completed,1,1
REQ-SYN-0933,library,1,16,2,2026-02-04 16:58:00,2026-02-06 00:28:36,31.51,48,3.19,3.85,0.91,4.21,19.35,2,completed,1,0
REQ-SYN-0934,transcript,2,14,5,2025-10-11 14:42:00,2025-10-13 03:49:12,37.12,120,3.64,5.61,6.7,8.24,12.93,8,completed,1,0
REQ-SYN-0935,certificate,3,10,1,2025-12-09 10:59:00,2025-12-10 16:36:48,29.63,72,3.19,1.64,3.52,13.29,7.99,10,completed,1,0
REQ-SYN-0936,hostel,2,17,2,2026-02-11 17:03:00,2026-02-12 13:42:00,20.65,48,1.93,2.49,0.1,4.74,11.39,5,completed,1,0
REQ-SYN-0937,hostel,1,10,4,2025-09-26 10:15:00,2025-09-27 15:19:48,29.08,48,2.33,4.11,3.89,8.67,10.08,6,completed,1,0
REQ-SYN-0938,it_support,2,20,4,2025-08-22 20:44:00,2025-08-24 18:15:12,45.52,24,2.67,12.43,12.71,9.89,7.82,7,completed,1,1
REQ-SYN-0939,transcript,3,16,1,2025-12-30 16:05:00,2026-01-01 11:17:36,61.56,120,3.39,6.42,3.49,8.37,39.886330364420516,6,completed,1,0
REQ-SYN-0940,it_support,1,14,1,2025-10-28 14:23:00,2025-10-31 05:00:12,62.62,24,1.34,10.32,2.91,16.88,31.17,9,completed,1,1
REQ-SYN-0941,transcript,2,9,2,2025-10-29 09:09:00,2025-10-30 11:27:36,26.31,120,1.02,6.42,9.47,1.84,7.56,3,completed,1,0
REQ-SYN-0942,library,2,1,0,2025-11-10 01:09:00,2025-11-11 23:43:12,46.57,48,1.88,6.54,6.88,12.2,19.07,1,completed,1,0
REQ-SYN-0943,hostel,2,17,1,2025-09-30 17:17:00,2025-10-02 21:57:12,52.67,48,2.57,2.61,16.1,8.89,22.5,5,completed,1,1
REQ-SYN-0944,transcript,1,22,0,2025-08-18 22:28:00,2025-08-20 21:05:48,64.22,120,2.33,8.3,11.75,2.29,39.545668363107474,7,completed,1,0
REQ-SYN-0945,transcript,1,7,0,2026-01-19 07:35:00,2026-01-20 15:48:48,32.23,120,0.72,3.38,4.39,12.53,11.21,2,completed,1,0
REQ-SYN-0946,transcript,1,8,6,2025-12-28 08:55:00,2025-12-29 18:04:36,33.16,120,2.21,4.83,3.66,6.45,16.01,1,completed,1,0
REQ-SYN-0947,it_support,1,11,3,2025-12-18 11:06:00,2025-12-21 05:31:12,66.42,24,3.4,8.84,10.98,14.84,28.36,8,completed,1,1
REQ-SYN-0948,hostel,3,17,1,2025-10-07 17:40:00,2025-10-10 00:44:48,55.08,48,1.92,10.78,19.16,12.91,10.31,6,completed,1,1
REQ-SYN-0949,hostel,2,12,4,2025-09-19 12:41:00,2025-09-20 22:28:24,46.32,48,1.4,9.88,10.03,11.37,13.636462967273468,8,completed,1,0
REQ-SYN-0950,certificate,2,9,0,2025-10-13 09:45:00,2025-10-14 14:28:12,28.72,72,2.24,0.1,3.21,9.87,13.3,5,completed,1,0
REQ-SYN-0951,certificate,1,8,1,2025-10-21 08:35:00,2025-10-24 09:07:24,72.54,72,1.1,14.63,10.43,19.46,26.92,6,completed,1,1
REQ-SYN-0952,it_support,1,11,2,2026-01-14 11:40:00,2026-01-17 09:49:36,70.16,24,1.21,7.1,9.77,18.17,33.91,4,completed,1,1
REQ-SYN-0953,it_support,2,13,3,2025-09-18 13:36:00,2025-09-19 16:34:48,23.86,24,3.15,2.57,3.62,6.8,10.84,2,completed,1,0
REQ-SYN-0954,library,1,22,3,2025-12-11 22:04:00,2025-12-14 17:05:48,67.03,48,2.31,8.99,15.84,25.64,14.25,7,completed,1,1
REQ-SYN-0955,transcript,1,9,2,2025-12-24 09:45:00,2025-12-27 11:02:24,78.49,120,1.01,7.13,17.6,14.05,38.70236675785171,8,completed,1,0
REQ-SYN-0956,it_support,1,8,3,2025-10-02 08:26:00,2025-10-05 05:39:12,69.22,24,0.94,6.64,28.42,10.33,22.89,6,completed,1,1
REQ-SYN-0957,certificate,1,9,6,2025-08-24 09:48:00,2025-08-27 02:51:36,78.6,72,2.84,5.97,10.34,16.07,43.37706892807674,7,completed,1,1
REQ-SYN-0958,hostel,2,9,2,2025-11-05 09:09:00,2025-11-07 12:01:12,42.7,48,1.18,5.64,5.8,11.54,26.71,1,completed,1,0
REQ-SYN-0959,exam,2,22,0,2025-12-22 22:34:00,2025-12-24 10:17:12,35.72,96,1.15,5.22,10.05,5.82,13.48,2,completed,1,0
REQ-SYN-0960,transcript,1,10,4,2025-11-21 10:59:00,2025-11-23 19:15:48,70.68,120,2.18,9.57,14.36,12.49,32.08201359644752,7,completed,1,0
REQ-SYN-0961,transcript,2,11,2,2025-10-08 11:59:00,2025-10-09 22:14:36,34.26,120,2.25,4.02,3.42,7.47,17.1,8,completed,1,0
REQ-SYN-0962,transcript,2,10,3,2025-09-11 10:05:00,2025-09-14 07:36:12,84.0,120,1.95,11.59,9.98,17.14,43.336560520286454,9,completed,1,0
REQ-SYN-0963,it_support,1,13,5,2025-09-27 13:39:00,2025-09-28 22:13:48,26.17,24,2.48,0.9,4.78,14.99,9.43,1,completed,1,1
REQ-SYN-0964,transcript,1,17,3,2025-09-04 17:36:00,2025-09-06 15:39:00,46.05,120,1.02,3.49,10.62,17.2,13.72,1,completed,1,0
REQ-SYN-0965,library,2,8,3,2025-11-13 08:54:00,2025-11-14 22:46:12,37.87,48,2.04,8.2,3.27,7.47,16.89,4,completed,1,0
REQ-SYN-0966,transcript,1,6,2,2025-09-17 06:34:00,2025-09-19 21:36:24,69.33,120,2.2,2.71,20.81,15.19,28.421675419874376,8,completed,1,0
REQ-SYN-0967,transcript,2,15,3,2025-11-27 15:38:00,2025-11-28 21:22:24,29.74,120,2.63,6.03,7.84,5.08,8.16,8,completed,1,0
REQ-SYN-0968,library,2,16,1,2025-11-11 16:49:00,2025-11-13 06:04:00,37.25,48,2.19,8.73,7.1,9.06,10.17,3,completed,1,0
REQ-SYN-0969,hostel,1,10,3,2025-09-04 10:52:00,2025-09-05 16:33:24,29.69,48,3.01,3.43,0.1,8.26,14.89,3,completed,1,0
REQ-SYN-0970,transcript,1,12,4,2026-01-30 12:28:00,2026-02-02 07:31:36,73.36,120,0.61,10.07,10.77,20.46,31.452911176750632,8,completed,1,0
REQ-SYN-0971,transcript,2,6,2,2025-12-10 06:10:00,2025-12-11 17:46:36,35.61,120,1.47,6.08,5.93,7.8,14.33,2,completed,1,0
REQ-SYN-0972,library,1,11,0,2025-12-22 11:39:00,,20.84,48,2.9,3.37,4.43,9.06,1.08,7,verified,0,0
REQ-SYN-0973,hostel,2,23,2,2025-09-24 23:26:00,2025-09-28 02:42:48,75.28,48,0.12,10.33,9.58,26.35,28.9,5,completed,1,1
REQ-SYN-0974,transcript,3,21,3,2026-01-22 21:41:00,2026-01-24 13:18:48,45.8,120,2.67,5.35,13.39,5.59,18.801570354101592,8,completed,1,0
REQ-SYN-0975,exam,1,17,1,2025-11-04 17:10:00,2025-11-05 16:33:24,23.39,96,0.75,5.41,5.17,2.49,9.57,2,completed,1,0
REQ-SYN-0976,certificate,2,10,3,2025-10-02 10:43:00,2025-10-05 09:13:00,84.01,72,1.09,7.89,18.47,20.97,35.58790550260481,3,completed,1,1
REQ-SYN-0977,it_support,2,8,6,2025-11-16 08:31:00,2025-11-19 09:31:00,73.0,24,4.32,9.47,18.66,18.94,21.61,3,completed,1,1
REQ-SYN-0978,library,2,14,4,2026-01-09 14:54:00,2026-01-11 09:21:36,42.46,48,1.29,5.84,7.48,11.91,15.94,6,completed,1,0
REQ-SYN-0979,library,1,8,0,2026-01-12 08:57:00,2026-01-14 16:41:24,55.74,48,3.02,8.93,15.66,10.49,17.64,8,completed,1,1
REQ-SYN-0980,transcript,2,2,3,2026-02-05 02:41:00,2026-02-07 00:50:36,64.73,120,3.35,9.48,8.13,13.77,29.99923476288891,8,completed,1,0
REQ-SYN-0981,library,2,3,2,2025-09-24 03:53:00,2025-09-26 05:02:00,49.15,48,4.17,6.79,7.16,19.81,11.22,6,completed,1,1
REQ-SYN-0982,certificate,1,17,1,2025-10-07 17:14:00,2025-10-09 07:41:00,38.45,72,1.94,5.57,6.02,9.43,15.49,4,completed,1,0
REQ-SYN-0983,transcript,1,10,2,2025-10-15 10:33:00,,83.67,120,1.6,4.94,5.66,15.74,55.73233613822242,6,assigned,0,0
REQ-SYN-0984,library,2,14,2,2026-01-07 14:04:00,2026-01-09 22:58:36,56.91,48,0.94,10.83,7.08,10.6,27.46,9,completed,1,1
REQ-SYN-0985,certificate,2,18,2,2026-01-07 18:25:00,2026-01-09 06:26:48,36.03,72,2.29,4.93,6.95,6.07,15.79,1,completed,1,0
REQ-SYN-0986,transcript,1,12,4,2026-01-30 12:37:00,2026-02-02 04:58:36,70.23,120,1.65,11.49,17.91,21.08,18.09762172745568,7,completed,1,0
REQ-SYN-0987,exam,2,15,2,2025-08-13 15:23:00,2025-08-14 08:59:36,17.61,96,3.44,4.9,4.55,4.62,0.1,10,completed,1,0
REQ-SYN-0988,it_support,1,11,1,2025-11-11 11:09:00,2025-11-12 22:49:12,31.35,24,2.77,3.38,4.5,8.0,17.02,5,completed,1,1
REQ-SYN-0989,certificate,3,12,5,2025-09-27 12:37:00,2025-09-28 09:45:24,21.14,72,1.22,6.13,1.66,2.48,9.65,1,completed,1,0
REQ-SYN-0990,certificate,1,8,0,2025-12-08 08:25:00,2025-12-10 01:53:48,41.48,72,0.1,4.47,6.27,10.69,19.95,2,completed,1,0
REQ-SYN-0991,certificate,3,11,1,2025-10-07 11:33:00,2025-10-09 20:27:00,67.84,72,2.85,7.75,11.04,14.86,31.33720834069616,6,completed,1,0
REQ-SYN-0992,transcript,1,20,3,2025-10-30 20:00:00,2025-11-01 09:50:24,57.45,120,2.29,3.46,11.37,15.52,24.810754577571416,6,completed,1,0
REQ-SYN-0993,certificate,2,11,6,2026-02-08 11:32:00,2026-02-10 00:00:12,36.47,72,2.48,5.8,8.29,5.88,14.02,7,completed,1,0
REQ-SYN-0994,certificate,1,23,2,2025-12-24 23:22:00,2025-12-27 22:57:24,80.3,72,2.01,9.92,8.32,22.78,37.27224415114679,5,completed,1,1
REQ-SYN-0995,library,2,16,1,2025-10-14 16:07:00,2025-10-15 17:30:24,25.39,48,1.52,4.56,7.75,6.76,4.8,4,completed,1,0
REQ-SYN-0996,certificate,1,13,3,2025-11-13 13:01:00,2025-11-16 08:04:36,73.71,72,3.29,1.52,8.15,29.31,31.43610127286931,7,completed,1,1
REQ-SYN-0997,it_support,2,20,2,2026-01-28 20:05:00,2026-01-30 08:09:48,36.08,24,1.32,0.53,15.72,9.34,9.17,5,completed,1,1
REQ-SYN-0998,certificate,1,13,6,2026-01-25 13:19:00,,34.7,72,0.41,6.62,5.75,8.81,13.11,1,assigned,0,0
REQ-SYN-0999,certificate,1,16,1,2025-08-19 16:46:00,2025-08-20 18:28:36,25.71,72,1.88,1.32,9.4,8.22,4.89,4,completed,1,0
REQ-SYN-1000,transcript,1,17,5,2025-11-01 17:51:00,2025-11-04 03:12:00,68.99,120,2.39,10.4,9.66,4.53,42.00528454919909,3,completed,1,0
REQ-SYN-1001,transcript,1,23,0,2025-12-22 23:10:00,2025-12-25 00:31:36,57.0,120,1.9,7.85,13.07,9.43,24.746685523477257,6,completed,1,0
REQ-SYN-1002,library,2,15,3,2025-12-25 15:22:00,2025-12-28 02:06:24,58.74,48,1.19,5.02,14.96,10.59,26.98,6,completed,1,1
REQ-SYN-1003,library,1,16,2,2025-12-17 16:27:00,2025-12-18 13:48:00,21.35,48,1.82,4.01,7.96,2.3,5.26,5,completed,1,0
REQ-SYN-1004,exam,1,11,0,2025-08-18 11:47:00,2025-08-20 00:33:12,36.77,96,2.41,4.35,5.15,12.33,12.53,6,completed,1,0
REQ-SYN-1005,certificate,1,13,4,2026-01-30 13:47:00,2026-02-02 09:15:12,82.13,72,2.92,12.63,6.7,12.59,47.2919589762199,9,completed,1,1
REQ-SYN-1006,library,2,17,2,2026-01-14 17:43:00,2026-01-17 08:20:12,62.62,48,1.05,7.51,16.47,12.99,24.6,5,completed,1,1
REQ-SYN-1007,certificate,2,14,3,2026-01-22 14:27:00,2026-01-24 05:45:00,39.3,72,2.11,5.19,4.66,10.21,17.13,6,completed,1,0
REQ-SYN-1008,transcript,3,4,1,2025-09-30 04:45:00,2025-09-30 23:43:12,18.97,120,2.41,7.75,4.64,4.07,0.1,4,completed,1,0
REQ-SYN-1009,hostel,2,13,1,2025-12-16 13:09:00,2025-12-18 07:01:12,41.87,48,2.18,6.83,9.26,10.22,13.38,1,completed,1,0
REQ-SYN-1010,certificate,1,9,1,2025-09-23 09:15:00,2025-09-24 15:01:12,29.77,72,2.46,3.81,5.42,8.26,9.82,2,completed,1,0
REQ-SYN-1011,transcript,1,16,4,2025-10-03 16:00:00,2025-10-05 14:01:12,65.48,120,3.61,7.85,16.38,12.28,25.362356075521554,10,completed,1,0
REQ-SYN-1012,certificate,2,8,1,2025-11-18 08:46:00,2025-11-20 01:40:36,48.86,72,0.47,1.8,12.39,17.13,17.07181201209865,9,completed,1,0
